Datetime,Text,Username,
2015-01-23 10:50:42+00:00,@chasing_jayce @UN_Women @HeforShe  No country in the world can yet say they have achieved gender equality.,EmmaWatson,
2015-01-23 10:49:07+00:00,@ellie1236nelson @UN_Women @HeforShe Its got to be personal to you. What feels right? How can you make an impact?,EmmaWatson,
2015-01-23 10:47:11+00:00,@DaveDKT26 Whatever the job is - if she can do it she should be able to .#HeForShe,EmmaWatson,
2015-01-23 10:45:57+00:00,@emmawatsondotpl yes,EmmaWatson,
2015-01-23 10:44:19+00:00,@walshy1997 @UN_Women @HeforShe YES! Plans already in motion.,EmmaWatson,
2015-01-23 10:42:46+00:00,"@BaileyandBirch we believe in equality for everyone regardless of gender, race sexuality, religion ....",EmmaWatson,
2015-01-23 10:41:05+00:00,@JedBrown5 @UN_Women @HeforShe @e_nyamayaro @phumzileunwomen Everything! So much support!!,EmmaWatson,
2015-01-23 10:30:58+00:00,@ellen_trueblue @UN_Women @HeforShe @e_nyamayaro @phumzileunwomen The campaign is an equality campaign... so inherently not sexist.,EmmaWatson,
2015-01-23 10:28:53+00:00,@emmawatsondotpl yes!!!,EmmaWatson,
2015-01-23 10:28:31+00:00,@MadelineJay9 More signatories on http://t.co/EXa64CENoT #heforshe #unwomen,EmmaWatson,
2015-01-23 10:27:51+00:00,"@MadelineJay9 Tangibility+concrete commitments from Governments, Universities and Businesses. #heforshe #2015",EmmaWatson,
2015-01-23 10:25:08+00:00,@Kimberly_2101 @UN_Women @HeforShe @e_nyamayaro @phumzileunwomen Give them a well intentioned but meaningful response. : ) Awareness IS key.,EmmaWatson,
2015-01-23 10:23:57+00:00,"@TaylaGregson @HeforShe  a program called Impact10x10x10 to engage Governments, Universities and Businesses and ask them to set goals.",EmmaWatson,
2015-01-23 10:21:48+00:00,"@TaylaGregson @HeforShe Don't expect change to happen overnight, even if its not always visible it's making more impact than you think",EmmaWatson,
2015-01-23 10:19:25+00:00,@hairoutine Explain why it should be important to them. I don't see how there can be downsides for anyone to equality.  #Impact10x10x10,EmmaWatson,
2015-01-23 10:12:48+00:00,"@GinnyToMyHarry @UN_Women @HeforShe I'd love to see more female presidents, prime ministers, parliament members and business CEO's....",EmmaWatson,
2015-01-23 10:11:01+00:00,@airpacee started moving around his country recruiting other men. #heforshe #Impact10x10x10,EmmaWatson,
2015-01-23 10:09:39+00:00,"@airpacee When I started to read impact stories sent to the UN Women Website. One man from Cameroon quit his job, sold everything he had and",EmmaWatson,
2015-01-23 10:04:41+00:00,@MariaAoiYuki @e_nyamayaro  and @phumzileunwomen,EmmaWatson,
2015-01-23 07:57:31+00:00,Hello! Here taking questions on #Heforshe and #Impact10x10x10 here in #Davos. Send away! @UN_Women @HeforShe @e_nyamayaro @phumzileunwomen,EmmaWatson,
2015-01-05 12:42:58+00:00,If you haven't seen Eddie Redmayne in #TheTheoryofEverything yet.. GO. It's a completely unmissable performance. Felicity Jones amazing too,EmmaWatson,
2015-01-03 11:17:10+00:00,"Its been less than 3 weeks and I have devoured Torch, Tiny Beautiful Things and Wild. Thank you @RWitherspoon @CherylStrayed x",EmmaWatson,
2014-12-08 17:39:06+00:00,Please support the inspiring Sohana and EB research: https://t.co/YpZaZLcrxb #EBtonguetwister @SohanaResearchF  http://t.co/l7FsqMlPD3,EmmaWatson,
2014-11-20 20:47:15+00:00,"Swedish Prime Minster L√∂fven joining our #HeforShe campaign with @unsecgen, taking a stand for gender equality! http://t.co/FFBmDRglUu",EmmaWatson,
2014-11-17 18:54:17+00:00,@FarOutAkhtar Excited to meet you!,EmmaWatson,
2014-11-17 18:53:10+00:00,@FarOutAkhtar and is also our new UN Women Goodwill Ambassador!   #HeForShe,EmmaWatson,
2014-11-17 18:50:32+00:00,"@FarOutAkhtar started 'Men Against Rape and Discrimination' (MARD) in India - is a director, screenwriter, producer, actor and singer.",EmmaWatson,
2014-10-30 15:32:08+00:00,#thisiswhatafeministlookslike @ELLEUK @LorraineELLE http://t.co/BCLdIXPbL4,EmmaWatson,
2014-10-30 15:09:54+00:00,Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X http://t.co/dbSkHAckG3,EmmaWatson,
2014-10-30 01:25:35+00:00,http://t.co/rk2MZQ6ATQ,EmmaWatson,
2014-10-17 16:23:21+00:00,@taylorswift13 #1989 ??EmmaWatson,,
2014-10-10 21:20:04+00:00,Hero. #MalalaYousafzai http://t.co/ghTZfhsMEs,EmmaWatson,
2014-10-08 13:39:48+00:00,I can't thank you all enough. #HeForShe,EmmaWatson,
2014-10-08 13:39:15+00:00,Twitter HQ painted our #HeForShe hashtag on their wall: https://t.co/DtbCwoX6Ms,EmmaWatson,
2014-10-08 13:37:55+00:00,"Between 20th Sep &amp; 2nd Oct there were 1.1million #HeForShe tweets from 750K different users, reaching 1.2 BILLION unique Twitter users",EmmaWatson,
2014-09-28 14:54:13+00:00,#HeForShe http://t.co/wK0e7Yje8J,EmmaWatson,
2014-09-27 14:37:35+00:00,#HeForShe http://t.co/YdI7mOslmF,EmmaWatson,
2014-09-26 15:02:38+00:00,#HeforShe http://t.co/QsmTaATUAm,EmmaWatson,
2014-09-25 18:54:34+00:00,"Daddy, Alex and Emma Watson. 'Two of my  #HeforShe 's'. http://t.co/fWPFG7G917",EmmaWatson,
2014-09-25 16:55:01+00:00,#mattdamon #heforshe http://t.co/LnZlS3FJlj,EmmaWatson,
2014-09-23 23:18:30+00:00,#heforshe http://t.co/KnAMMt6shK,EmmaWatson,
2014-09-23 23:05:52+00:00,#heforshe http://t.co/bO8QlbC8HU,EmmaWatson,
2014-09-23 23:03:35+00:00,http://t.co/tdcpRMyT32,EmmaWatson,
2014-09-23 14:37:47+00:00,"""I hope we can all finally change laws and mentalities in order to establish what is nothing more than common sense."" http://t.co/NtkLpMTUzT",EmmaWatson,
2014-09-22 21:44:54+00:00,This was my #heforshe speech. http://t.co/b2qzm7h0mS,EmmaWatson,
2014-09-22 01:05:48+00:00,(And if you really want to make my day take a picture of you signing up or send me a picture with why you support gender equality #heforshe),EmmaWatson,
2014-09-22 01:02:05+00:00,Take our pledge and put your name on the @heforshe worldwide map. http://t.co/cl76Voh0D0,EmmaWatson,
2014-09-21 23:44:12+00:00,Wonderful men out there. I'm launching a campaign - #heforshe. Support the women in ur lives and sign up here now! ?§Ô∏è http://t.co/EXa64CncgP,EmmaWatson,
2014-09-17 22:43:07+00:00,"Dear Uruguay ?§Ô∏è, thank you for having me in your parliament today! It was such an exciting atmosphere. #womeninpolitics #parity #UNWomen",EmmaWatson,
2014-09-01 19:56:17+00:00,Even worse than seeing women's privacy violated on social media is reading the accompanying comments that show such a lack of empathy.,EmmaWatson,
2014-08-29 00:36:49+00:00,I've been away but ...,EmmaWatson,
2014-08-18 20:37:18+00:00,Suicide and Silence Among Men. http://t.co/1u2kzWNpDt,EmmaWatson,
2014-08-18 20:36:42+00:00,Gender equality not only liberates women but also men from prescribed gender stereotypes. #heforshe,EmmaWatson,
2014-08-08 11:57:50+00:00,GO EMMA T !!!! ?òä?§Ô∏è http://t.co/73LH74bSne @savethearctic xxxxx http://t.co/PhJJyEnn7E,EmmaWatson,
2014-08-06 19:03:14+00:00,Just explored @TemperleyLondon's summer party made touchable by @_Cinematique?ôs &amp; @Netaporter. Check it out: http://t.co/9P2LdJ3GN5,EmmaWatson,
2014-08-06 19:02:43+00:00,My friend &amp; collaborator @sarahslutsky is so clever! @_Cinematique #touchablefashion ?òé,EmmaWatson,
2014-08-01 20:24:47+00:00,.@UN_Women @phumzileunwomen @e_nyamayaro http://t.co/YkvWKN3iqo,EmmaWatson,
2014-07-12 19:56:48+00:00,I'm so sad to hear about #DaveLegeno. He was such a lovely man. I hope he is resting in peace x,EmmaWatson,
2014-07-07 23:47:33+00:00,Going to be working for the United Nations Entity for Gender Equality and The Empowerment of Women (!!!) http://t.co/9ABpKSrNCb,EmmaWatson,
2014-07-07 23:39:23+00:00,So excited to start work with the AMAZING people at UN Women! ?òä xx @UN_Women @phumzileunwomen @e_nyamayaro,EmmaWatson,
2014-06-02 01:03:12+00:00,@Maleficent ?§Ô∏è,EmmaWatson,
2014-05-28 20:10:25+00:00,"'I am woman phenomenally. Phenomenally woman, that's me'. Maya Angelou",EmmaWatson,
2014-05-28 20:06:45+00:00,THANK YOU @DrMayaAngelou. We will savour your life and words forever. We love you deeply. X http://t.co/7DCo2sFlIY,EmmaWatson,
2014-05-25 16:03:10+00:00,! http://t.co/Ts1nej4xve,EmmaWatson,
2014-05-22 22:16:42+00:00,@scarlycurtis @lenadunham @ThomasDearnley love this xx,EmmaWatson,
2014-05-10 11:41:35+00:00,#BringBackOurGirls http://t.co/zYNp9YeYP0,EmmaWatson,
2014-05-09 19:32:32+00:00,It's important that these men are held accountable for their crimes and that we keep up the pressure to find these girls. #BringBackOurGirls,EmmaWatson,
2014-04-21 01:57:39+00:00,Excited to be at @TribecaFilmFest as a movie fan.Good luck tonight @RobAguire #boulevard - your hair is perfect! http://t.co/UtNx7fKQYq,EmmaWatson,
2014-04-16 00:14:33+00:00,. @Itx_Olive more to come : ) http://t.co/ygv2t4QiMx,EmmaWatson,
2014-04-15 19:56:30+00:00,First day shooting Regression today - a very cool birthday present ?òä xx,EmmaWatson,
2014-04-03 13:15:15+00:00,Proud to have been involved with #FairTrade since I was 17. Please read : https://t.co/yvHYg1iVmT,EmmaWatson,
2014-04-03 10:19:10+00:00,From @wonderlandmag's #Noah section; my interview with producer Ari Handel. http://t.co/dhtglz5f8l,EmmaWatson,
2014-04-03 03:09:31+00:00,http://t.co/QKiRl7foNa @tavitulle @RookieMag,EmmaWatson,
2014-04-02 21:45:11+00:00,"#Noah FINALLY comes out this Friday in Austria, Finland,Ireland,Norway,Spain, Sweden,the UK,Taiwan,South Africa, Panama,Brazil and Colombia!",EmmaWatson,
2014-04-01 01:38:04+00:00,!,EmmaWatson,
2014-04-01 01:37:53+00:00,@EmWatson: Thank you to everyone who came out tonight to support Noah. Lovely seeing you all ! Xxx #Noah,EmmaWatson,
2014-04-01 01:33:47+00:00,@RalphLauren thank you. Such a beautiful dress xx,EmmaWatson,
2014-03-31 15:48:28+00:00,Final Noah Premiere tonight in London's Leicester Square. #i'mhome,EmmaWatson,
2014-03-28 01:35:35+00:00,"Hold on to your hats America, Noah is coming to a theatre near you TOMORROW! http://t.co/QSCAgDz1Fj #noah",EmmaWatson,
2014-03-28 01:19:45+00:00,I LOVE this -  http://t.co/fHrxtXLEjN @DarrenAronofsky,EmmaWatson,
2014-03-25 22:09:26+00:00,From @wonderlandmag's #Noah section; my interview with composer @iamclintmansell (film soundtrack out now on iTunes!) http://t.co/MlsdjpEIEH,EmmaWatson,
2014-03-24 23:25:48+00:00,?òä I loved meeting you too Jason! X @TheEllenShow @batemanjason http://t.co/zBhgmKkIxB,EmmaWatson,
2014-03-24 23:14:54+00:00,Where am I ?  http://t.co/gICFIqpD8r,EmmaWatson,
2014-03-21 21:03:48+00:00,We trended worldwide! Thank you so much for sending me your questions. I loved doing this!!! Go see Noah on March 28th! #NoahMovie #AskEmma,EmmaWatson,
2014-03-21 20:59:48+00:00,.@paramountfr @DarrenAronofsky I cried! I wanted the part so badly.,EmmaWatson,
2014-03-21 20:58:51+00:00,@mary_in_fashion @SarahSlutsky Mood!Occasion!Comfort! You!We like collaborating with nice people don't we.we like to support new designers,EmmaWatson,
2014-03-21 20:55:59+00:00,@ChooYarnold @CBHayward The Oscars : ),EmmaWatson,
2014-03-21 20:54:26+00:00,.@Lilith_weasley ABSOLUTELY!,EmmaWatson,
2014-03-21 20:54:11+00:00,.@Karen_hpw Of course.,EmmaWatson,
2014-03-21 20:53:39+00:00,@lukejwindsor @wonderlandmagI got to interview people I love!It was so rewarding.@tavitulle @lordemusic @Pharrell @lenadunham @jk_rowling,EmmaWatson,
2014-03-21 20:51:50+00:00,.@OhForFawkesSakeHe is respectful of actors and tries to make sure we are supported as possible. Performances are very important to Darren.,EmmaWatson,
2014-03-21 20:50:43+00:00,.@OhForFawkesSake I always worry about whether I gave my best. I knew with Darren he would push me to deliver my best performance.,EmmaWatson,
2014-03-21 20:49:18+00:00,.@IvanWaldorf So fun! Really exciting. It was my first time.  @TheAcademy,EmmaWatson,
2014-03-21 20:47:13+00:00,.@CBHayward Books. People. Music. Small acts of kindness. Good Food. Travel. My contemporaries. My Family. Yoga. Animals.,EmmaWatson,
2014-03-21 20:46:26+00:00,. @atthelabyrinth I was working on it today with David Heyman. : ) I can't wait.,EmmaWatson,
2014-03-21 20:45:39+00:00,".@ThomX1 IT""S SO GOOD.",EmmaWatson,
2014-03-21 20:42:47+00:00,.@CBHayward Absolutely. My physicality changes. I leave myself behind. It helps me make an important distinction between me and the role,EmmaWatson,
2014-03-21 20:40:42+00:00,.@kremlincardinal The Watchers (angels that have fallen to earth),EmmaWatson,
2014-03-21 20:39:59+00:00,.@DramioneBell The Fountain. @DarrenAronofsky,EmmaWatson,
2014-03-21 20:39:36+00:00,.@halesmelody Not exactly! it looks like bloody hard work! @DarrenAronofsky,EmmaWatson,
2014-03-21 20:38:18+00:00,.@nobodybutkyu Separate the work from the person. Great talent doesn't necessarily equal a great human being.,EmmaWatson,
2014-03-21 20:33:41+00:00,.@HollieQuade I'm about to film a thrilled called Regression with Alejandro Amenabar,EmmaWatson,
2014-03-21 20:32:38+00:00,.@BeliveJustinBie no I loved having short hair.,EmmaWatson,
2014-03-21 20:32:23+00:00,.@acciohalfblood You don't really think about it like that when you're on set. Its kind of clinical!,EmmaWatson,
2014-03-21 20:30:32+00:00,.@Martimirabella BOO! did I scare you?,EmmaWatson,
2014-03-21 20:29:51+00:00,.@NefeliTomlinson I'd tell them what they put on the internet lives forever.,EmmaWatson,
2014-03-21 20:28:52+00:00,.@p9now I listened to The XX 'Angels' a lot for a really hard scene in Noah.,EmmaWatson,
2014-03-21 20:27:27+00:00,.@bellyjudd I love both.,EmmaWatson,
2014-03-21 20:26:56+00:00,.@tardisofbones @jk_rowling generous. warm. funny.,EmmaWatson,
2014-03-21 20:26:23+00:00,. @PowerlessLP Theodore Roosevelt - 'the man in the arena' is one of my favourites.  http://t.co/CvdhjJT0bJ,EmmaWatson,
2014-03-21 20:23:20+00:00,.@whotonkin yes. Katniss is great.,EmmaWatson,
2014-03-21 20:20:03+00:00,.@beccdrew To me Noah has action but at its heart its an intimate family drama.,EmmaWatson,
2014-03-21 20:19:22+00:00,.@Lovatson_ because it gets me excited about Christmas. : ),EmmaWatson,
2014-03-21 20:18:32+00:00,.@TomShchori @StephenChbosky,EmmaWatson,
2014-03-21 20:18:07+00:00,.@MrsKaulitz2_ they are smart and kind and supportive.,EmmaWatson,
2014-03-21 20:17:13+00:00,.@maddyrtaylor of course!!,EmmaWatson,
2014-03-21 20:16:02+00:00,.@accioaddict I really am !!! It's so nice to hear from so many people. Great and insightful questions too!! xx,EmmaWatson,
2014-03-21 20:15:06+00:00,.@Marcos_Smith_ hola!,EmmaWatson,
2014-03-21 20:13:30+00:00,.@dieforpatch @LoganLerman awful human being. ; ),EmmaWatson,
2014-03-21 20:12:47+00:00,.@MichVL more love.,EmmaWatson,
2014-03-21 20:12:15+00:00,".@betopasillas Massively. It was a huge opportunity for me.  Darren pushed me further than i've ever gone before. I learnt so much,",EmmaWatson,
2014-03-21 20:10:52+00:00,.@Flinkaroo Heinz,EmmaWatson,
2014-03-21 20:09:34+00:00,@PerezHilton I tried to call him 'sir' - he asked me to call him Tony. What a man. I have so much respect for him. He was truly humble.,EmmaWatson,
2014-03-21 20:07:59+00:00,.@Orderofpotter EMPATHY. To be a great actor I think you need to be a great listener. You've got to care about people.,EmmaWatson,
2014-03-21 20:05:37+00:00,.@Mariana_gde @russellcrowe is a great actor. Working one on one with him was one of the richest experiences I have ever had as an actress.,EmmaWatson,
2014-03-21 20:04:43+00:00,.@rraaychee You'll come out breathless.,EmmaWatson,
2014-03-21 20:02:11+00:00,.@highlyevolv3d ALL OF THE ABOVE,EmmaWatson,
2014-03-21 20:01:41+00:00,.@TweetingThang Humble. Brave. Strong.,EmmaWatson,
2014-03-21 20:00:29+00:00,.@Bradwhy_Reed Seeing the arc for the first time.When @DouglasBooth fell asleep mid take. Seeing a real rainbow in Iceland.,EmmaWatson,
2014-03-21 19:59:13+00:00,.@GeorgiaJai a cat. : ),EmmaWatson,
2014-03-21 19:58:58+00:00,".@IsraeliTribute Ila is incredibly relatable and vulnerable but also strong, wise and brave.I love that she had so many different dimensions",EmmaWatson,
2014-03-21 19:56:43+00:00,.@ChrisRobPl Noah is ABOUT something AND is entertaining. It's original. Immensely creative. Inspiring. Genuinely thought provoking.,EmmaWatson,
2014-03-21 19:53:54+00:00,Fire away!! http://t.co/dSA5IwFqJy http://t.co/oB2auWcXfo,EmmaWatson,
2014-03-20 01:58:47+00:00,Ask away! #noah http://t.co/kM5K2nEGd1,EmmaWatson,
2014-03-18 11:29:38+00:00,@thehungergasms http://t.co/ctdZJbKOql,EmmaWatson,
2014-03-18 10:01:49+00:00,@ChrisRobPl highly recommend reading it.,EmmaWatson,
2014-03-18 09:58:42+00:00,"Dear Ava, I loved your book. Xxx http://t.co/Ouw0vc2GjU @avadellaira http://t.co/qLDuXjFcDD",EmmaWatson,
2014-03-17 13:15:23+00:00,Hola Madrid! #No√©lapel√≠cula  http://t.co/5ySBknuaBE,EmmaWatson,
2014-03-16 16:33:16+00:00,O hi there Madrid. ?òä #NoahPressTour,EmmaWatson,
2014-03-11 19:55:43+00:00,See you tomorrow Berlin #NoahTour @LoganLerman @DouglasBooth @DarrenAronofsky ?òÉ,EmmaWatson,
2014-03-11 16:04:41+00:00,Here?ôs the exclusive new trailer for @NoahMovie that all my followers can see first! #Noah http://t.co/OdwN6ot6ou,EmmaWatson,
2014-03-11 13:41:11+00:00,I've got something exciting to share soon...?∫Ô∏è,EmmaWatson,
2014-03-09 21:51:28+00:00,One last thing : Riley on Marketing - https://t.co/szpkL72Vp9,EmmaWatson,
2014-03-09 21:44:59+00:00,https://t.co/as5p6mA0qi #internationalwomensday,EmmaWatson,
2014-03-09 21:25:03+00:00,I thought for #internationalwomensday it would be good to hear some men speak too : http://t.co/kMP6kM8LKn,EmmaWatson,
2014-03-09 15:05:30+00:00,Come on @EnglandRugby!!! #sixnations,EmmaWatson,
2014-03-09 13:07:31+00:00,Los Angeles ! This gives me chills!! #Noah #itsfinallyhappening! http://t.co/wgEX34x5AI,EmmaWatson,
2014-03-02 03:22:08+00:00,From @wonderlandmag's #Noah section; my interview with @LoganLerman. http://t.co/GtH2yewdy6,EmmaWatson,
2014-02-26 18:04:59+00:00,I'm so in my love with my little spiky friend. Thank you so much @Boucheron http://t.co/691dCq7fcH,EmmaWatson,
2014-02-19 01:22:29+00:00,Thank you @ELLEUK for my best actress award tonight and for all the support. Such a lovely evening. Xx,EmmaWatson,
2014-02-05 21:42:44+00:00,Check out my interview in @wonderlandmag: http://t.co/nfFf6m1Vsl Thank you @DerekBlasberg! #noah http://t.co/h6ia6FHqU6,EmmaWatson,
2014-02-05 21:24:45+00:00,'A poem is never finished. Only abandoned' Patti Smith at Cadogan Hall.,EmmaWatson,
2014-02-05 11:49:41+00:00,Donating my old laptop to computers4africa. Such a great idea.They'll collect + wipe your hard drive and send it to a school that needs it.,EmmaWatson,
2014-02-04 16:33:55+00:00,Wonder wonder wonderland  @wonderlandmag http://t.co/jZYJTtBRBg,EmmaWatson,
2014-02-02 14:26:32+00:00,@RedHourBen absolutely loved @WalterMitty. : ) 'Beautiful things don't ask for attention' x,EmmaWatson,
2014-01-27 20:00:21+00:00,@wonderlandmag @lukejwindsor Listening to 'Happy' #victorydance  @Pharrell,EmmaWatson,
2014-01-27 17:29:54+00:00,Wonderland. Out February 7th. Afro Prada Bruiser or Elf Alien Queen. Your pick. #NOAH @wonderlandmag http://t.co/lVkjCwCAyH,EmmaWatson,
2014-01-27 13:03:03+00:00,Computer just crashed. Pain au chocolat anyone? @wonderlandmag @lukejwindsor,EmmaWatson,
2014-01-25 00:36:06+00:00,@DouglasBooth Welcome!!!!,EmmaWatson,
2014-01-22 22:36:47+00:00,Being an editor... Not totally easy eh? @wonderlandmag,EmmaWatson,
2014-01-05 18:12:00+00:00,@ELLEmagazine thanks for today. Loved my casual Sunday morning in my superhero cape : ) http://t.co/XxSFZJCGdC,EmmaWatson,
2013-12-25 20:30:41+00:00,"Merry Christmas Twitter! To everyone in Kent, Surrey and Sussex - hope you're doing alright. Xx",EmmaWatson,
2013-12-17 15:20:48+00:00,'I'm cooler than a polar bears toe nails' -  OutKast,EmmaWatson,
2013-12-11 23:53:03+00:00,"Anyone handing in final papers, taking exams, working hard ... You can dooo ittttt!!! http://t.co/TQwxkSaeTu",EmmaWatson,
2013-12-10 18:24:47+00:00,@wonderlandmag #miniafro  http://t.co/BkupQ95Ok9,EmmaWatson,
2013-12-10 18:22:57+00:00,@wonderlandmag Kerry Hallihan is the BEST. X http://t.co/FPtwbWeg6X,EmmaWatson,
2013-12-10 18:19:10+00:00,#wonderlandmagazine #behindthescenes #februaryissue  http://t.co/A2gmoFmJEw,EmmaWatson,
2013-12-07 13:05:17+00:00,I donated my Met Ball Burberry heels to the #SmallStepsShoeAuction. Please bid high for such a great cause. http://t.co/sXMeMvB6Kf,EmmaWatson,
2013-12-04 20:31:47+00:00,: ) @wonderlandmag #guestediting #February14covergirl #Noah #itbegins http://t.co/Jypz4Kxu4J,EmmaWatson,
2013-11-27 20:37:56+00:00,Beating Hearts - King Charles,EmmaWatson,
2013-11-14 18:17:53+00:00,US Trailer : http://t.co/16KOfpVkBY #NoahMovie,EmmaWatson,
2013-11-14 18:12:00+00:00,Noah Trailer : http://t.co/3cvMuaDCU7,EmmaWatson,
2013-11-13 22:22:07+00:00,Noah Poster : ) http://t.co/ebymlhh4WK,EmmaWatson,
2013-11-13 22:20:08+00:00,Noah Teaser Trailer http://t.co/yHXILpLWSs,EmmaWatson,
2013-11-13 21:57:25+00:00,@DarrenAronofsky @russellcrowe @LoganLerman It begins.......,EmmaWatson,
2013-11-09 22:55:10+00:00,Still got it. #HarryPotterWorld #watford http://t.co/0FCrOefZmL,EmmaWatson,
2013-11-05 10:02:44+00:00,Imperative that you listen to @thestaves - Mexico . They are from Watford where we filmed all the Harry Potter films. (Believe it or not!),EmmaWatson,
2013-11-04 16:41:18+00:00,Please check this out x http://t.co/LeoJx8Gz4X,EmmaWatson,
2013-10-22 17:21:20+00:00,@LilianaGSFilm you were a very docile babysitee. It's always my pleasure xxxx,EmmaWatson,
2013-10-21 18:03:04+00:00,@Janicasterrrs @DanielRadclife_ @rupertgrintnet wow this is weird,EmmaWatson,
2013-10-14 02:23:41+00:00,@LilianaGSFilm get a tiger.,EmmaWatson,
2013-10-11 13:08:03+00:00,@AllieEsiri Helena is the fabbest. I found the app googling Shakespeare Sonnets! And there it was! Fell in love! Pun intended : ) x,EmmaWatson,
2013-10-11 11:40:17+00:00,"@AllieEsiri so unbelievably obsessed with  the lovebook app!such a lovely thing,thank you for putting this out into the world. #poetrylives",EmmaWatson,
2013-10-03 11:28:51+00:00,Burn - @elliegoulding,EmmaWatson,
2013-10-02 02:41:35+00:00,@GravityMovieUK-  I AM WOMAN,EmmaWatson,
2013-09-30 16:03:57+00:00,@realjohngreen I stayed up til 4 finishing your book last night. I miss the Pittsburgh crew. Please tell them I say hi and send my love! Xx,EmmaWatson,
2013-09-30 05:28:13+00:00,'The Fault in Our Stars' - John Green,EmmaWatson,
2013-09-27 19:44:05+00:00,@lilianrievera feeling beautiful has nothing to do with what you look like. I promise : ) much love x,EmmaWatson,
2013-09-27 19:26:30+00:00,@amoslee everything Amos Lee.,EmmaWatson,
2013-09-27 18:43:52+00:00,@jessicangelica adorable,EmmaWatson,
2013-09-27 18:41:41+00:00,@lukejwindsor looking good over there luke,EmmaWatson,
2013-09-27 18:39:34+00:00,@AlfonsoCuaron has twitter. I confess I can't read most of what he says but still. A genius is a genius . #mehico,EmmaWatson,
2013-09-24 00:41:25+00:00,Genie in a bottle - Christina Aguilera. What a tune.,EmmaWatson,
2013-09-21 11:40:41+00:00,@Skoveng77 I actually reckon Hermione would have kept her maiden name.,EmmaWatson,
2013-09-21 11:39:20+00:00,Eyes on the Prize - Mavis Staples,EmmaWatson,
2013-09-19 17:00:56+00:00,Happy Birthday Hermione Jean Granger.,EmmaWatson,
2013-09-19 16:05:25+00:00,"Bangladeshi union chief brings living wage campaign to London fashion week
http://t.co/yADHuRNUMB
via @guardian",EmmaWatson,
2013-09-19 16:02:45+00:00,Check out Livia Firth's work and 'The Green Carpet Challenge' at http://t.co/ak71TgXDG3.,EmmaWatson,
2013-09-19 15:58:35+00:00,I did the cover of 'The Edit' for http://t.co/LoPnuIrR7f to promote environment and human-being friendly fashion. http://t.co/3ns03e1Tqw,EmmaWatson,
2013-09-16 22:58:59+00:00,@LilianaGSFilm this is genius,EmmaWatson,
2013-09-10 15:46:49+00:00,@RobAguire so jealous you saw this,EmmaWatson,
2013-09-10 01:21:37+00:00,#GQ http://t.co/K8EWOULoSv,EmmaWatson,
2013-09-07 19:26:16+00:00,@SBalaghi very honored to have been your student. Thank you for helping me get this close to the finish line. ?òä?éì,EmmaWatson,
2013-09-07 19:14:25+00:00,special thoughts for the new inglis school year x x,EmmaWatson,
2013-09-05 22:41:34+00:00,Yay.,EmmaWatson,
2013-09-05 22:40:35+00:00,I had IMPOSSIBLY high expectations for @AboutTimeUK (being a Richard Curtis maniac) - but it was one of the best films I've seen this year.,EmmaWatson,
2013-09-05 19:58:55+00:00,People chatting loudly in the cinema I am in. If you don't stop talking very soon I will start pelting you with Maltesers.,EmmaWatson,
2013-09-04 02:40:15+00:00,http://t.co/shXjLu6PQT,EmmaWatson,
2013-09-04 02:38:48+00:00,"@BritishGQMud throwing, general hilarity and great company at the awards tonight.Very proud to be part of your female contingency.thank you!",EmmaWatson,
2013-09-04 00:50:50+00:00,@twhiddleston - you are the coolest. Thank you for tonight. X,EmmaWatson,
2013-09-01 23:07:47+00:00,And the learning begins in earnest ...,EmmaWatson,
2013-08-31 00:53:31+00:00,Seamus Heaney died today : (,EmmaWatson,
2013-08-30 21:57:35+00:00,@DarrenAronofsky ?òä,EmmaWatson,
2013-08-29 22:19:23+00:00,http://t.co/eZOr5FT7em,EmmaWatson,
2013-08-29 21:58:21+00:00,'I no longer drink enough to think you are witty'. The Magnetic Fields,EmmaWatson,
2013-08-29 21:34:55+00:00,Lavender Diamond - Everybody's Hearts Breaking Now. @lavenderdiamond @LilianaGSFilm whole album is amazing thank you LilyCat.,EmmaWatson,
2013-08-27 23:40:21+00:00,Yes I am tweeting about stationary. because I am cool like that. http://t.co/nOjLkmdXHS #stationarylove @paperlesspost #thankyou's,EmmaWatson,
2013-08-27 23:34:03+00:00,@CallMeCristy this is so cute whoever made this! X,EmmaWatson,
2013-08-25 18:30:05+00:00,I thought this was so brilliant - http://t.co/ZKOQrej8cN,EmmaWatson,
2013-08-17 01:44:37+00:00,Amusement for the day: Women: Know Your Limits! Harry Enfield - BBC comedy.  http://t.co/cG80duuDYF,EmmaWatson,
2013-08-13 06:50:59+00:00,@alexa_chung See also - 'hunky',EmmaWatson,
2013-08-13 05:28:48+00:00,@alexa_chung studmuffin is a great word,EmmaWatson,
2013-08-12 08:18:48+00:00,You too @StephenChbosky,EmmaWatson,
2013-08-12 08:17:51+00:00,Well done my boy @LoganLerman,EmmaWatson,
2013-08-12 08:13:32+00:00,#yayforperks,EmmaWatson,
2013-08-11 06:28:11+00:00,@AlexSoy_ tempting ?!,EmmaWatson,
2013-08-11 06:25:25+00:00,@lordemusic so much love out there for your music. Thank you!! x x,EmmaWatson,
2013-08-11 01:14:40+00:00,Lorde - royals,EmmaWatson,
