Datetime,Text,Username,sentiment,user
2014-03-21 20:49:18+00:00,  So fun  Really exciting  It was my first time ,EmmaWatson,0.81,2
2014-03-21 20:47:13+00:00,  Books  People  Music  Small acts of kindness  Good Food  Travel  My contemporaries  My Family  Yoga  Animals ,EmmaWatson,0.7096,2
2014-03-21 20:46:26+00:00,  I was working on it today with David Heyman      I can't wait ,EmmaWatson,0,2
2014-03-21 20:45:39+00:00,  IT S SO GOOD ,EmmaWatson,0.4927,2
2014-03-21 20:42:47+00:00,  Absolutely  My physicality changes  I leave myself behind  It helps me make an important distinction between me and the role,EmmaWatson,0.4939,2
2014-03-21 20:40:42+00:00,  The Watchers  angels that have fallen to earth ,EmmaWatson,-0.3612,2
2014-03-21 20:39:59+00:00,  The Fountain ,EmmaWatson,0,2
2014-03-21 20:39:36+00:00,  Not exactly  it looks like bloody hard work ,EmmaWatson,-0.2023,2
2014-03-21 20:38:18+00:00,  Separate the work from the person  Great talent doesn't necessarily equal a great human being ,EmmaWatson,0.5583,2
2014-03-21 20:33:41+00:00,  I'm about to film a thrilled called Regression with Alejandro Amenabar,EmmaWatson,0.4404,2
2014-03-21 20:32:38+00:00,  no I loved having short hair ,EmmaWatson,0.4019,2
2014-03-21 20:32:23+00:00,  You don't really think about it like that when you're on set  Its kind of clinical ,EmmaWatson,0.3612,2
2014-03-21 20:30:32+00:00,  BOO  did I scare you ,EmmaWatson,-0.4939,2
2014-03-21 20:29:51+00:00,  I'd tell them what they put on the internet lives forever ,EmmaWatson,0,2
2014-03-21 20:28:52+00:00,  I listened to The XX 'Angels' a lot for a really hard scene in Noah ,EmmaWatson,-0.1761,2
2014-03-21 20:27:27+00:00,  I love both ,EmmaWatson,0.6369,2
2014-03-21 20:26:56+00:00,  generous  warm  funny ,EmmaWatson,0.7964,2
2014-03-21 20:26:23+00:00,  Theodore Roosevelt   'the man in the arena' is one of my favourites  http t co CvdhjJT0bJ,EmmaWatson,0,2
2014-03-21 20:23:20+00:00,  yes  Katniss is great ,EmmaWatson,0.7783,2
2014-03-21 20:20:03+00:00,  To me Noah has action but at its heart its an intimate family drama ,EmmaWatson,0,2
2014-03-21 20:19:22+00:00,  because it gets me excited about Christmas     ,EmmaWatson,0.34,2
2014-03-21 20:18:32+00:00, ,EmmaWatson,0,2
2014-03-21 20:18:07+00:00,  they are smart and kind and supportive ,EmmaWatson,0.8074,2
2014-03-21 20:17:13+00:00,  of course ,EmmaWatson,0,2
2014-03-21 20:16:02+00:00,  I really am   It's so nice to hear from so many people  Great and insightful questions too  xx,EmmaWatson,0.8393,2
2014-03-21 20:15:06+00:00,  hola ,EmmaWatson,0,2
2014-03-21 20:13:30+00:00,  awful human being     ,EmmaWatson,-0.4588,2
2014-03-21 20:12:47+00:00,  more love ,EmmaWatson,0.6697,2
2014-03-21 20:12:15+00:00,  Massively  It was a huge opportunity for me  Darren pushed me further than i've ever gone before  I learnt so much ,EmmaWatson,0.6249,2
2014-03-21 20:10:52+00:00,  Heinz,EmmaWatson,0,2
2014-03-21 20:09:34+00:00,I tried to call him 'sir'   he asked me to call him Tony  What a man  I have so much respect for him  He was truly humble ,EmmaWatson,0.7414,2
2014-03-21 20:07:59+00:00,  EMPATHY  To be a great actor I think you need to be a great listener  You've got to care about people ,EmmaWatson,0.9081,2
2014-03-21 20:05:37+00:00,  is a great actor  Working one on one with him was one of the richest experiences I have ever had as an actress ,EmmaWatson,0.8176,2
2014-03-21 20:04:43+00:00,  You'll come out breathless ,EmmaWatson,0,2
2014-03-21 20:02:11+00:00,  ALL OF THE ABOVE,EmmaWatson,0,2
2014-03-21 20:01:41+00:00,  Humble  Brave  Strong ,EmmaWatson,0.7717,2
2014-03-21 20:00:29+00:00,  Seeing the arc for the first time When fell asleep mid take  Seeing a real rainbow in Iceland ,EmmaWatson,0,2
2014-03-21 19:59:13+00:00,  a cat     ,EmmaWatson,0,2
2014-03-21 19:58:58+00:00,  Ila is incredibly relatable and vulnerable but also strong  wise and brave I love that she had so many different dimensions,EmmaWatson,0.9658,2
2014-03-21 19:56:43+00:00,  Noah is ABOUT something AND is entertaining  It's original  Immensely creative  Inspiring  Genuinely thought provoking ,EmmaWatson,0.8442,2
2014-03-21 19:53:54+00:00,Fire away  http t co dSA5IwFqJy http t co oB2auWcXfo,EmmaWatson,-0.34,2
2014-03-20 01:58:47+00:00,Ask away   noah http t co kM5K2nEGd1,EmmaWatson,0,2
2014-03-18 11:29:38+00:00,http t co ctdZJbKOql,EmmaWatson,0,2
2014-03-18 10:01:49+00:00,highly recommend reading it ,EmmaWatson,0.4201,2
2014-03-18 09:58:42+00:00,Dear Ava  I loved your book  Xxx http t co Ouw0vc2GjU http t co qLDuXjFcDD,EmmaWatson,0.7579,2
2014-03-17 13:15:23+00:00,Hola Madrid   No lapel cula http t co 5ySBknuaBE,EmmaWatson,-0.296,2
2014-03-16 16:33:16+00:00,O hi there Madrid     NoahPressTour,EmmaWatson,0,2
2014-03-11 19:55:43+00:00,See you tomorrow Berlin  NoahTour  ,EmmaWatson,0,2
2014-03-11 16:04:41+00:00,Here s the exclusive new trailer for that all my followers can see first   Noah http t co OdwN6ot6ou,EmmaWatson,0.128,2
2014-03-11 13:41:11+00:00,I've got something exciting to share soon ,EmmaWatson,0.6597,2
2014-03-09 21:51:28+00:00,One last thing   Riley on Marketing   https t co szpkL72Vp9,EmmaWatson,0,2
2014-03-09 21:44:59+00:00,https t co as5p6mA0qi  internationalwomensday,EmmaWatson,0,2
2014-03-09 21:25:03+00:00,I thought for  internationalwomensday it would be good to hear some men speak too   http t co kMP6kM8LKn,EmmaWatson,0.4404,2
2014-03-09 15:05:30+00:00,Come on  sixnations,EmmaWatson,0,2
2014-03-09 13:07:31+00:00,Los Angeles   This gives me chills   Noah  itsfinallyhappening  http t co wgEX34x5AI,EmmaWatson,0,2
2014-03-02 03:22:08+00:00,From  Noah section  my interview with http t co GtH2yewdy6,EmmaWatson,0,2
2014-02-26 18:04:59+00:00,I'm so in my love with my little spiky friend  Thank you so much http t co 691dCq7fcH,EmmaWatson,0.8632,2
2014-02-19 01:22:29+00:00,Thank you for my best actress award tonight and for all the support  Such a lovely evening  Xx,EmmaWatson,0.9493,2
2014-02-05 21:42:44+00:00,Check out my interview in http t co nfFf6m1Vsl Thank you  noah http t co h6ia6FHqU6,EmmaWatson,0.3612,2
2014-02-05 21:24:45+00:00,'A poem is never finished  Only abandoned' Patti Smith at Cadogan Hall ,EmmaWatson,0.357,2
2014-02-05 11:49:41+00:00,Donating my old laptop to computers4africa  Such a great idea They'll collect   wipe your hard drive and send it to a school that needs it ,EmmaWatson,0.5719,2
2014-02-04 16:33:55+00:00,Wonder wonder wonderland http t co jZYJTtBRBg,EmmaWatson,0,2
2014-02-02 14:26:32+00:00,absolutely loved     'Beautiful things don't ask for attention' x,EmmaWatson,0.8545,2
2014-01-27 20:00:21+00:00,Listening to 'Happy'  victorydance,EmmaWatson,0,2
2014-01-27 17:29:54+00:00,Wonderland  Out February 7th  Afro Prada Bruiser or Elf Alien Queen  Your pick   NOAH http t co lVkjCwCAyH,EmmaWatson,0,2
2014-01-27 13:03:03+00:00,Computer just crashed  Pain au chocolat anyone ,EmmaWatson,-0.5106,2
2014-01-25 00:36:06+00:00,Welcome ,EmmaWatson,0.4588,2
2014-01-22 22:36:47+00:00,Being an editor  Not totally easy eh ,EmmaWatson,-0.3865,2
2014-01-05 18:12:00+00:00,thanks for today  Loved my casual Sunday morning in my superhero cape     http t co XxSFZJCGdC,EmmaWatson,0.8225,2
2013-12-25 20:30:41+00:00,Merry Christmas Twitter  To everyone in Kent  Surrey and Sussex   hope you're doing alright  Xx,EmmaWatson,0.8126,2
2013-12-17 15:20:48+00:00,'I'm cooler than a polar bears toe nails'   OutKast,EmmaWatson,0,2
2013-12-11 23:53:03+00:00,Anyone handing in final papers  taking exams  working hard   You can dooo ittttt  http t co TQwxkSaeTu,EmmaWatson,-0.1027,2
2013-12-10 18:24:47+00:00, miniafro http t co BkupQ95Ok9,EmmaWatson,0,2
2013-12-10 18:22:57+00:00,Kerry Hallihan is the BEST  X http t co FPtwbWeg6X,EmmaWatson,0.7125,2
2013-12-10 18:19:10+00:00, wonderlandmagazine  behindthescenes  februaryissue http t co A2gmoFmJEw,EmmaWatson,0,2
2013-12-07 13:05:17+00:00,I donated my Met Ball Burberry heels to the  SmallStepsShoeAuction  Please bid high for such a great cause  http t co sXMeMvB6Kf,EmmaWatson,0.7506,2
2013-12-04 20:31:47+00:00,     guestediting  February14covergirl  Noah  itbegins http t co Jypz4Kxu4J,EmmaWatson,0,2
2013-11-27 20:37:56+00:00,Beating Hearts   King Charles,EmmaWatson,-0.4588,2
2013-11-14 18:17:53+00:00,US Trailer   http t co 16KOfpVkBY  NoahMovie,EmmaWatson,0,2
2013-11-14 18:12:00+00:00,Noah Trailer   http t co 3cvMuaDCU7,EmmaWatson,0,2
2013-11-13 22:22:07+00:00,Noah Poster     http t co ebymlhh4WK,EmmaWatson,0,2
2013-11-13 22:20:08+00:00,Noah Teaser Trailer http t co yHXILpLWSs,EmmaWatson,-0.25,2
2013-11-13 21:57:25+00:00,It begins ,EmmaWatson,0,2
2013-11-09 22:55:10+00:00,Still got it   HarryPotterWorld  watford http t co 0FCrOefZmL,EmmaWatson,0,2
2013-11-05 10:02:44+00:00,Imperative that you listen to   Mexico   They are from Watford where we filmed all the Harry Potter films   Believe it or not ,EmmaWatson,0,2
2013-11-04 16:41:18+00:00,Please check this out x http t co LeoJx8Gz4X,EmmaWatson,0.3182,2
2013-10-22 17:21:20+00:00,you were a very docile babysitee  It's always my pleasure xxxx,EmmaWatson,0.5719,2
2013-10-21 18:03:04+00:00,wow this is weird,EmmaWatson,0.4767,2
2013-10-14 02:23:41+00:00,get a tiger ,EmmaWatson,0,2
2013-10-11 13:08:03+00:00,Helena is the fabbest  I found the app googling Shakespeare Sonnets  And there it was  Fell in love  Pun intended     x,EmmaWatson,0.6369,2
2013-10-11 11:40:17+00:00,so unbelievably obsessed with the lovebook app such a lovely thing thank you for putting this out into the world   poetrylives,EmmaWatson,0.616,2
2013-10-03 11:28:51+00:00,Burn  ,EmmaWatson,0,2
2013-10-02 02:41:35+00:00,I AM WOMAN,EmmaWatson,0,2
2013-09-30 16:03:57+00:00,I stayed up til 4 finishing your book last night  I miss the Pittsburgh crew  Please tell them I say hi and send my love  Xx,EmmaWatson,0.7096,2
2013-09-30 05:28:13+00:00,'The Fault in Our Stars'   John Green,EmmaWatson,-0.4019,2
2013-09-27 19:44:05+00:00,feeling beautiful has nothing to do with what you look like  I promise     much love x,EmmaWatson,0.9246,2
2013-09-27 19:26:30+00:00,everything Amos Lee ,EmmaWatson,0,2
2013-09-27 18:43:52+00:00,adorable,EmmaWatson,0.4939,2
2013-09-27 18:41:41+00:00,looking good over there luke,EmmaWatson,0.4404,2
2013-09-27 18:39:34+00:00,has twitter  I confess I can't read most of what he says but still  A genius is a genius    mehico,EmmaWatson,0,2
2013-09-24 00:41:25+00:00,Genie in a bottle   Christina Aguilera  What a tune ,EmmaWatson,0,2
2013-09-21 11:40:41+00:00,I actually reckon Hermione would have kept her maiden name ,EmmaWatson,0,2
2013-09-21 11:39:20+00:00,Eyes on the Prize   Mavis Staples,EmmaWatson,0.5106,2
2013-09-19 17:00:56+00:00,Happy Birthday Hermione Jean Granger ,EmmaWatson,0.5719,2
2013-09-19 16:05:25+00:00,Bangladeshi union chief brings living wage campaign to London fashion week http t co yADHuRNUMB via,EmmaWatson,0,2
2013-09-19 16:02:45+00:00,Check out Livia Firth's work and 'The Green Carpet Challenge' at http t co ak71TgXDG3 ,EmmaWatson,0.0772,2
2013-09-19 15:58:35+00:00,I did the cover of 'The Edit' for http t co LoPnuIrR7f to promote environment and human being friendly fashion  http t co 3ns03e1Tqw,EmmaWatson,0.7003,2
2013-09-16 22:58:59+00:00,this is genius,EmmaWatson,0,2
2013-09-10 15:46:49+00:00,so jealous you saw this,EmmaWatson,-0.5095,2
2013-09-10 01:21:37+00:00, GQ http t co K8EWOULoSv,EmmaWatson,0,2
2013-09-07 19:26:16+00:00,very honored to have been your student  Thank you for helping me get this close to the finish line   ,EmmaWatson,0.8313,2
2013-09-07 19:14:25+00:00,special thoughts for the new inglis school year x x,EmmaWatson,0.4019,2
2013-09-05 22:41:34+00:00,Yay ,EmmaWatson,0.5267,2
2013-09-05 22:40:35+00:00,I had IMPOSSIBLY high expectations for  being a Richard Curtis maniac    but it was one of the best films I've seen this year ,EmmaWatson,0.6956,2
2013-09-05 19:58:55+00:00,People chatting loudly in the cinema I am in  If you don't stop talking very soon I will start pelting you with Maltesers ,EmmaWatson,0.2235,2
2013-09-04 02:40:15+00:00,http t co shXjLu6PQT,EmmaWatson,0,2
2013-09-04 02:38:48+00:00,throwing  general hilarity and great company at the awards tonight Very proud to be part of your female contingency thank you ,EmmaWatson,0.9184,2
2013-09-04 00:50:50+00:00,  you are the coolest  Thank you for tonight  X,EmmaWatson,0.3612,2
2013-09-01 23:07:47+00:00,And the learning begins in earnest  ,EmmaWatson,0.5106,2
2013-08-31 00:53:31+00:00,Seamus Heaney died today    ,EmmaWatson,-0.5574,2
2013-08-30 21:57:35+00:00, ,EmmaWatson,0,2
2013-08-29 22:19:23+00:00,http t co eZOr5FT7em,EmmaWatson,0,2
2013-08-29 21:58:21+00:00,'I no longer drink enough to think you are witty'  The Magnetic Fields,EmmaWatson,-0.296,2
2013-08-29 21:34:55+00:00,Lavender Diamond   Everybody's Hearts Breaking Now  whole album is amazing thank you LilyCat ,EmmaWatson,0.8271,2
2013-08-27 23:40:21+00:00,Yes I am tweeting about stationary  because I am cool like that  http t co nOjLkmdXHS  stationarylove  thankyou's,EmmaWatson,0.7579,2
2013-08-27 23:34:03+00:00,this is so cute whoever made this  X,EmmaWatson,0.5949,2
2013-08-25 18:30:05+00:00,I thought this was so brilliant   http t co ZKOQrej8cN,EmmaWatson,0.7065,2
2013-08-17 01:44:37+00:00,Amusement for the day  Women  Know Your Limits  Harry Enfield   BBC comedy  http t co cG80duuDYF,EmmaWatson,0.6124,2
2013-08-13 06:50:59+00:00,See also   'hunky',EmmaWatson,0,2
2013-08-13 05:28:48+00:00,studmuffin is a great word,EmmaWatson,0.6249,2
2013-08-12 08:18:48+00:00,You too,EmmaWatson,0,2
2013-08-12 08:17:51+00:00,Well done my boy,EmmaWatson,0.2732,2
2013-08-12 08:13:32+00:00, yayforperks,EmmaWatson,0,2
2013-08-11 06:28:11+00:00,tempting  ,EmmaWatson,0,2
2013-08-11 06:25:25+00:00,so much love out there for your music  Thank you  x x,EmmaWatson,0.7893,2
2013-08-11 01:14:40+00:00,Lorde   royals,EmmaWatson,0,2
2013-08-10 06:16:31+00:00,Why do I keep talking about apps    nerd,EmmaWatson,-0.296,2
2013-08-10 05:21:44+00:00,If you haven't played  headsup  yet I recommend you download the app IMMEDIATELY   ultimatecharadesgame  hoursofentertainment,EmmaWatson,0.119,2
2013-08-08 17:00:27+00:00,Nearly got out my scissors this morning after seeing 's pixie cut  I only just managed to restrain myself  Close call though ,EmmaWatson,-0.2732,2
2013-07-30 00:55:17+00:00,I mean it's just always a bad call not to choose Nutella  Not sure how to console you really  ,EmmaWatson,-0.6664,2
2013-07-29 10:37:49+00:00,should have gone for the Nutella crepe ,EmmaWatson,0,2
2013-07-29 10:16:08+00:00,U,EmmaWatson,0,2
2013-07-28 22:54:29+00:00,'It's not the size of the dog in the fight  its the size of the fight in the dog ' Mark Twain   Thank you Adam ,EmmaWatson,-0.4019,2
2013-07-27 01:08:51+00:00,Submarines   the black keys,EmmaWatson,0,2
2013-07-26 05:33:48+00:00,HUNGER GAMES       ,EmmaWatson,-0.25,2
2013-07-26 05:27:48+00:00,'Are you the Hungry Games chick '  classic  also noooo ,EmmaWatson,0,2
2013-07-18 22:33:40+00:00,     ,EmmaWatson,0,2
2013-07-18 18:55:43+00:00,Is the UK Bling Ringing  ,EmmaWatson,0,2
2013-07-11 19:57:55+00:00,Phosphorescent   Song for Zula,EmmaWatson,0,2
2013-07-09 14:10:20+00:00,'And I think you are the mayor of crazy town '   Before Midnight,EmmaWatson,-0.34,2
2013-07-08 02:15:25+00:00,  killing us with the wisdom you are sending our way   humble  learned  loveit ,EmmaWatson,-0.25,2
2013-07-07 18:24:11+00:00,77th on the 7th of the 7th  2013  Cool   andymurray  wimbledon,EmmaWatson,0.3182,2
2013-07-07 18:21:22+00:00,By Jove  I THINK HE'S DONE IT    go    congratulations   wimbledon2013,EmmaWatson,0.5994,2
2013-07-04 16:07:10+00:00,Guillermo's new film is out soon  Beautiful special effects  huge scope  BIG battles  Wish I could fight like Mako   pacificRim  july12th,EmmaWatson,0.836,2
2013-07-03 18:23:26+00:00,Congrats You're doing great ,EmmaWatson,0.8176,2
2013-07-03 15:06:21+00:00,Do you guys know about   Its an app that teaches you how to meditate  It's kind of genius x,EmmaWatson,0,2
2013-07-02 18:02:22+00:00,UK  There are Bling Ring preview tickets going at http t co zYYrLlfrM9  X,EmmaWatson,0,2
2013-07-01 17:10:51+00:00,Murray Murray Murray   wimbledon2013,EmmaWatson,0,2
2013-07-01 00:57:03+00:00,THANK YOU ,EmmaWatson,0.3612,2
2013-07-01 00:43:07+00:00,If I was  hypothetically  going to guest edit a magazine  What would interest you to read about  ,EmmaWatson,0.4588,2
2013-06-27 22:22:58+00:00,Ila   gunningforit http t co CQWX2iio6F,EmmaWatson,0,2
2013-06-27 22:20:37+00:00,Hahahahaha amazing http t co UleeyeR5SU,EmmaWatson,0.5859,2
2013-06-27 13:25:49+00:00,happy birthday to you happy birthday to you happy birthday dear Matt happy birthday to you    Xx,EmmaWatson,0.9545,2
2013-06-27 13:16:25+00:00,Quiff  Teen vogue is out xx http t co OOc4EVDekM,EmmaWatson,0,2
2013-06-26 16:12:52+00:00,Do you need some inspiration this morning   this completely did it for me  This is the Landfill Harmonic   http t co FRnFmHipgi,EmmaWatson,0.7351,2
2013-06-25 19:14:22+00:00,Layla  Eric Clapton  Unplugged  Live ,EmmaWatson,0,2
2013-06-23 23:51:38+00:00,http t co lnhJwZNw6f,EmmaWatson,0,2
2013-06-23 23:49:42+00:00,um  This is amazing ,EmmaWatson,0.5859,2
2013-06-20 23:50:46+00:00,I just got rid of my sofa and replaced it with a ping pong table  I think this is the best decision I have made in months gameon ,EmmaWatson,0.6369,2
2013-06-20 13:10:48+00:00,Just seen my new teen vogue cover  its awesommmeeee  I have a quiff  I think ill be 50 and begging to be on the cover of teen vogue     ,EmmaWatson,-0.4215,2
2013-06-20 03:07:57+00:00,'Do you like apples  Well I got her number  How do you like them apples ',EmmaWatson,0.7506,2
2013-06-15 02:44:37+00:00,Bling Ring is out USA ,EmmaWatson,0,2
2013-06-14 00:12:57+00:00,From London      http t co teEt2B0uty,EmmaWatson,0,2
2013-06-14 00:07:38+00:00,Better days   Edward Sharpe and the Magnetic Zeros ,EmmaWatson,0.4404,2
2013-06-05 03:11:21+00:00,By Anna http t co zBBXrjK8lp,EmmaWatson,0,2
2013-06-03 01:40:08+00:00,'This is the End' premiere tomorrow   la  thisistheend,EmmaWatson,0,2
2013-05-29 02:45:40+00:00,Outrageous that you are this talented and this young  Can't wait to see what you do next lady x x,EmmaWatson,0.2204,2
2013-05-29 02:44:28+00:00,http t co bPnIRhp1uz,EmmaWatson,0,2
2013-05-29 02:43:57+00:00,thank you Tavi for interviewing me  Speaking about me in relation to Joni Mitchell kind of made my month      x,EmmaWatson,0.3612,2
2013-05-27 22:18:29+00:00,   ,EmmaWatson,0,2
2013-05-17 12:16:39+00:00,Behind the scenes last night http t co o1qUb2xvdC,EmmaWatson,0,2
2013-05-16 15:37:22+00:00,Having the best time in Cannes  Shame I can't get my shoes off     Thank you team  can't wa  http t co UyC9aJbFun,EmmaWatson,0.5574,2
2013-05-15 16:06:27+00:00,Just did four interviews in Cannes without realising the nerds I had eaten had made my tongue green   Oops  nerds,EmmaWatson,0,2
2013-05-13 17:20:43+00:00,haha thank you ,EmmaWatson,0.6705,2
2013-05-13 17:04:24+00:00,Tye Sheridan's performance in 'Mud'     iloveellis,EmmaWatson,0,2
2013-05-04 22:18:36+00:00,Bling Rinnngggg,EmmaWatson,0,2
2013-05-04 22:02:37+00:00,Fittings today  Cannes here I come   soexcited ,EmmaWatson,0,2
2013-05-01 13:08:01+00:00,Pinch and a punch for the first of the month     x,EmmaWatson,0,2
2013-04-30 13:48:16+00:00,Patience is a virtue  Patience and faith ,EmmaWatson,0.6808,2
2013-04-26 14:43:01+00:00,O Simon Pegg  You eloquent man you  http t co qbAQ4g0QDS,EmmaWatson,0,2
2013-04-18 16:39:04+00:00,yeeeessa ,EmmaWatson,0,2
2013-04-17 20:09:32+00:00,Bling Ring is going to Cannes  ,EmmaWatson,0,2
2013-04-16 21:09:08+00:00,Hope everyone in Boston is doing ok  Xxxx,EmmaWatson,0.6249,2
2013-04-16 21:04:55+00:00,Jake Bugg   Broken   Lightning Bolt,EmmaWatson,-0.4767,2
2013-04-16 21:04:04+00:00,Thank for all my birthday wishes yesterday  Very kind xxx,EmmaWatson,0.7778,2
2013-04-14 21:14:14+00:00,wow  Amazing   Thank you so much  X,EmmaWatson,0.8779,2
2013-04-14 19:04:50+00:00,MTV movie awards today ,EmmaWatson,0.4588,2
2013-04-11 20:35:16+00:00,Thanks Tweeters  ,EmmaWatson,0.4404,2
2013-04-11 20:22:56+00:00,Hahahahaha http t co uxRcs8rSeD,EmmaWatson,0,2
2013-04-11 20:16:38+00:00,Speedy,EmmaWatson,0,2
2013-04-11 20:16:05+00:00,haha this made me laugh,EmmaWatson,0.765,2
2013-04-11 03:05:48+00:00,where are youuuu   Call me ,EmmaWatson,0,2
2013-04-11 03:05:10+00:00,erm  If you can refund me for an iphone,EmmaWatson,0,2
2013-04-09 03:13:43+00:00,http t co l9p3oLLQXh   she really is one of my favourite people in the world ,EmmaWatson,0,2
2013-04-05 15:15:51+00:00,Go to  savethearctic org to see Ezra    ,EmmaWatson,0,2
2013-04-05 15:08:15+00:00,So you know that really amazing guy who played Patrick in 'Perks'  He is currently trekking across the Arctic  http t co 218cFMGGF6,EmmaWatson,0.7574,2
2013-04-04 02:01:19+00:00,Sandman   Kirsty McGee,EmmaWatson,0,2
2013-04-03 01:50:01+00:00,http t co 0MpATzKtAK,EmmaWatson,0,2
2013-04-02 17:04:46+00:00,Electric Guest   This Head I Hold,EmmaWatson,0,2
2013-03-30 02:54:12+00:00,RIP Richard Griffiths  You will be missed  X,EmmaWatson,-0.296,2
2013-03-28 15:17:30+00:00,thank you ,EmmaWatson,0.3612,2
2013-03-26 02:11:32+00:00,Me  'excuse me  I am going to the beach and I need to buy some flip flops'   Sales rep  'O you mean thong slippers'    Whaaatt ,EmmaWatson,-0.2732,2
2013-03-21 00:20:44+00:00,Nearly 6 million followers  Crickey  Blimey O'Reilly and Holy Cricket ,EmmaWatson,0,2
2013-03-20 23:42:17+00:00,My friend is supporting GlobalGreenUSA with his book Natural Beauty  It's out now      X http t co zVP3rWJHWM,EmmaWatson,0.9081,2
2013-03-17 17:57:00+00:00,   ,EmmaWatson,0,2
2013-03-17 17:56:45+00:00,Good  Well that's that sorted then ,EmmaWatson,0.6124,2
2013-03-17 03:13:18+00:00, ,EmmaWatson,0,2
2013-03-17 03:13:05+00:00,Who here actually thinks I would do 50 Shades of Grey as a movie  Like really  For real  In real life ,EmmaWatson,0.4019,2
2013-03-15 15:45:54+00:00,Loving in British GQ   coollady,EmmaWatson,0.5994,2
2013-03-13 01:49:32+00:00,Well that's embarrassing  http t co IoDS1qyuIB,EmmaWatson,-0.128,2
2013-03-09 04:03:01+00:00,The awesome Israel Broussard and Katie Chang take the helm   BlingRing,EmmaWatson,0.6249,2
2013-03-09 04:00:46+00:00,I don't really 'star' in the Bling Ring  I am probably 3rd 4th of the lead characters   In case media marketing is a bit misleading ,EmmaWatson,-0.4019,2
2013-03-09 01:01:01+00:00,Happy International Women's Day  GO CAMFED   ,EmmaWatson,0.5719,2
2013-03-08 21:06:03+00:00,Bling Ring Teaser is out ,EmmaWatson,-0.25,2
2013-03-06 15:54:41+00:00,I'm on Fire   Chromatics,EmmaWatson,-0.34,2
2013-03-06 04:22:14+00:00,My face this time   lovesid http t co kPBVhOwzwY,EmmaWatson,0,2
2013-03-06 04:20:27+00:00,Perks is nominated for four awards at the 2013 MTV movie awards     ,EmmaWatson,0.7184,2
2013-03-05 20:28:28+00:00,haha will do,EmmaWatson,0.4588,2
2013-03-05 20:26:48+00:00,And to have it organised on a colour coordinated calendar  Is that really too much to ask ,EmmaWatson,0,2
2013-03-05 20:26:38+00:00,Look I just want to know exactly what the next ten years of my life is going to look like ok ,EmmaWatson,0.6124,2
2013-03-04 21:06:16+00:00,I feel completely ridiculous wearing my Rosetta Stone headset ,EmmaWatson,-0.4201,2
2013-02-23 23:56:04+00:00,The Perks of Being a Wallflower just won best first feature at the Independent Spirit Awards and I am SO proud  I love our movie so much    ,EmmaWatson,0.9716,2
2013-02-22 22:53:51+00:00,Laura Marling   blackberry stone,EmmaWatson,0,2
2013-02-18 18:52:35+00:00,I just dropped my iPhone in my soup  I think it might be time to tone down the multitasking ,EmmaWatson,0,2
2013-02-14 05:06:58+00:00,Happy Valentines Day All you lovely people  Xxxx,EmmaWatson,0.8176,2
2013-02-14 05:05:58+00:00,It seems to me that love is everywhere  Often  it's not particularly dignified or newsworthy  but it's always there  Love Actually  R Curtis,EmmaWatson,0.8165,2
2013-02-14 05:04:24+00:00,General opinion's starting to make out that we live in a world of hatred and greed  but I don't see that ,EmmaWatson,-0.5346,2
2013-02-14 05:04:05+00:00,Whenever I get gloomy with the state of the world  I think about the arrivals gate at Heathrow Airport ,EmmaWatson,-0.1531,2
2013-02-14 04:59:02+00:00,http t co q5j5hZI5 I am mad about Diana Vreeland  Watch 'The Eye has to Travel' and be inspired  E x,EmmaWatson,0,2
2013-02-13 02:53:45+00:00,Perks DVD is out ,EmmaWatson,0,2
2013-02-06 02:26:58+00:00,Haha this is the best  http t co QhSvcIA0,EmmaWatson,0.802,2
2013-02-04 02:39:14+00:00,This is fun   Superbowl,EmmaWatson,0.5106,2
2013-02-03 23:53:46+00:00,Guy friend   'Ok   what do you know about the Super Bowl ' Me   'well I've watched the Blind Side  ',EmmaWatson,0.8271,2
2013-01-30 04:40:17+00:00,Think it's time I started sharing my favourite artists  Not just musicians  Hope you like ,EmmaWatson,0.4393,2
2013-01-27 22:43:17+00:00,One Day Reckoning Song  Wankelmut Remix ,EmmaWatson,0,2
2013-01-25 02:23:45+00:00,Frank Sinatra   The Lady is A Tramp,EmmaWatson,0,2
2013-01-25 02:06:01+00:00,Cool cool cool  http t co 4Cu53Q5y,EmmaWatson,0.7096,2
2013-01-21 14:04:49+00:00,yay  So happy,EmmaWatson,0.8122,2
2013-01-20 05:05:13+00:00,Rooney Mara seems so cool   vogue,EmmaWatson,0.4572,2
2013-01-14 02:13:58+00:00,I am STILL smiling about my People's Choice Award by the way  I forget for a while and then I remember again and get all smiley ,EmmaWatson,0.8074,2
2013-01-14 02:03:35+00:00,O and Maggie  Maggie Smith won   goldenglobes  killingit ,EmmaWatson,0.5719,2
2013-01-14 01:53:47+00:00,LOVE Adele and Damian Lewis  Yay Brits   goldenglobes,EmmaWatson,0.8531,2
2013-01-14 00:44:26+00:00,Girls  Baked Beans on toast and the Golden Globes  Happy happy happy,EmmaWatson,0.9022,2
2013-01-13 17:13:42+00:00,Haim   Don't Save Me,EmmaWatson,-0.3875,2
2013-01-10 08:41:31+00:00,Thank you so much to everyone who voted for me and Perks at the People's Choice Awards It was really such a nice surprise  Thank you     ,EmmaWatson,0.9089,2
